Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1548.68615221239
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.1493817142853
DRE03,OUT013,798.217603539823
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137614
FDO09,OUT017,4034.300306896551
FDU43,OUT045,3855.120547976877
FDX09,OUT010,425.93559145299156
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1661.6931960784314
FDC47,OUT017,3735.245702941177
NCR41,OUT035,1559.3429752688166
DRG49,OUT035,3855.120547976877
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.04640366972484
FDI35,OUT017,3387.2047231707306
NCU18,OUT049,2309.200798000001
FDY33,OUT018,2232.8470218487387
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2863.7009142857146
NCU42,OUT046,2611.4595423423425
NCV29,OUT018,2851.631695876289
NCY30,OUT017,3387.2047231707306
FDQ46,OUT049,1879.054049999999
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3662.465929999998
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2490.5268867052023
DRN59,OUT035,798.217603539823
FDI44,OUT035,1240.3673076086955
FDA45,OUT049,2568.332833644861
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1922.1493817142853
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.882088484848
FDA36,OUT018,2778.9892779999996
NCF31,OUT017,2222.6712822580644
FDG14,OUT049,2490.5268867052023
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4433.30403265306
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.1562050420166
DRD01,OUT013,842.2509434554976
FDM22,OUT046,842.2509434554976
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142853
NCQ38,OUT046,1661.6931960784314
FDO16,OUT027,2517.882088484848
FDU07,OUT027,4117.317712631579
NCB07,OUT013,3216.79145106383
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2894.220710714287
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3387.2047231707306
NCG19,OUT046,3735.245702941177
FDH12,OUT035,1548.68615221239
FDM32,OUT035,1460.740766972476
FDM27,OUT035,2894.220710714287
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.3429752688166
FDS10,OUT013,2568.332833644861
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1353.0650169014089
NCW42,OUT013,3855.120547976877
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,2004.8618317073162
NCD43,OUT017,1661.6931960784314
FDM57,OUT018,1240.3673076086955
FDA58,OUT017,3735.245702941177
FDK56,OUT046,3387.2047231707306
FDP52,OUT045,3855.120547976877
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1661.6931960784314
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2851.631695876289
FDC05,OUT045,3216.79145106383
FDF34,OUT035,2778.9892779999996
FDP03,OUT027,3242.0620715328487
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,842.2509434554976
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.93559145299156
FDP58,OUT017,3380.8745043478257
FDV49,OUT017,4433.30403265306
FDY24,OUT019,165.91858165137614
NCO55,OUT017,1548.68615221239
FDR13,OUT017,1922.1493817142853
FDS51,OUT017,937.7102075471697
FDP26,OUT045,1879.054049999999
NCB54,OUT027,3242.0620715328487
FDF32,OUT017,2863.7009142857146
FDN31,OUT018,3216.79145106383
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.747700699301
DRL01,OUT046,3855.120547976877
FDV56,OUT049,1784.4287381818183
DRH13,OUT027,2517.882088484848
FDA03,OUT017,2453.747700699301
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2660.9504030303037
FDX57,OUT049,1559.3429752688166
NCA30,OUT045,3216.79145106383
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3380.8745043478257
NCC19,OUT018,3216.79145106383
NCE42,OUT045,3662.465929999998
FDY24,OUT017,842.2509434554976
FDH19,OUT049,2568.332833644861
FDJ46,OUT013,2851.631695876289
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2149.648248214286
FDZ37,OUT035,1412.1562050420166
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1661.6931960784314
FDY04,OUT013,2894.220710714287
FDM27,OUT046,2894.220710714287
FDZ43,OUT017,3855.120547976877
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896551
FDU08,OUT046,1559.3429752688166
FDK40,OUT017,4433.30403265306
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.9504030303037
FDP09,OUT045,4332.779102857144
FDW21,OUT049,1559.3429752688166
FDY25,OUT035,3387.2047231707306
DRE13,OUT017,1412.1562050420166
FDV43,OUT019,92.67548155339803
FDD22,OUT045,1548.68615221239
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.69954262295073
FDM25,OUT046,2851.631695876289
NCN41,OUT049,2004.8618317073162
FDU24,OUT045,1460.740766972476
FDZ50,OUT046,3387.2047231707306
FDP45,OUT013,4034.300306896551
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.93559145299156
FDP20,OUT017,2004.8618317073162
FDK32,OUT046,2660.9504030303037
FDN52,OUT049,1353.0650169014089
FDM58,OUT045,1784.4287381818183
FDZ46,OUT027,3242.0620715328487
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.0981945945946
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.882088484848
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2894.220710714287
FDT31,OUT035,2778.9892779999996
FDT45,OUT049,842.2509434554976
FDT13,OUT045,2778.9892779999996
FDO50,OUT045,1353.0650169014089
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3216.79145106383
NCO18,OUT018,2851.631695876289
FDU09,OUT045,842.2509434554976
FDT13,OUT018,3059.616388811188
FDE09,OUT046,1661.6931960784314
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3855.120547976877
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1784.4287381818183
FDH45,OUT027,1378.2631852760735
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2243.0981945945946
FDS32,OUT013,2309.200798000001
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3735.245702941177
DRE15,OUT049,1240.3673076086955
NCL42,OUT045,4332.779102857144
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1460.740766972476
FDZ59,OUT046,2611.4595423423425
FDE45,OUT010,425.93559145299156
FDJ07,OUT013,1922.1493817142853
FDQ45,OUT018,2778.9892779999996
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137614
FDM46,OUT013,1460.740766972476
FDR03,OUT045,3662.465929999998
FDY49,OUT018,2232.8470218487387
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,2568.332833644861
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3387.2047231707306
FDU45,OUT013,1922.1493817142853
FDV02,OUT035,2894.220710714287
FDN09,OUT046,4332.779102857144
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.8470218487387
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.2185209302326
FDD14,OUT046,3387.2047231707306
FDV23,OUT017,2149.648248214286
DRI03,OUT045,2851.631695876289
FDN13,OUT035,1559.3429752688166
FDF45,OUT027,1378.2631852760735
FDU46,OUT035,1353.0650169014089
FDB57,OUT049,3662.465929999998
FDV12,OUT049,1559.3429752688166
FDQ58,OUT013,2490.5268867052023
NCA18,OUT017,1922.1493817142853
FDH52,OUT049,937.7102075471697
FDM24,OUT018,2232.8470218487387
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.93559145299156
FDM32,OUT017,1353.0650169014089
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4034.300306896551
FDP59,OUT017,1784.4287381818183
FDQ24,OUT049,4433.30403265306
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2894.220710714287
FDH28,OUT010,92.67548155339803
FDV28,OUT019,92.67548155339803
FDM22,OUT045,842.2509434554976
FDR56,OUT046,3216.79145106383
FDV39,OUT049,2778.9892779999996
FDU37,OUT019,165.91858165137614
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3855.120547976877
NCS42,OUT018,1460.740766972476
FDY57,OUT027,2517.882088484848
FDB21,OUT049,3735.245702941177
FDE28,OUT017,3735.245702941177
FDQ55,OUT017,1922.1493817142853
FDA48,OUT049,3380.8745043478257
FDZ19,OUT045,2851.631695876289
NCC43,OUT045,4034.300306896551
NCV18,OUT046,1412.1562050420166
NCA42,OUT018,2232.8470218487387
FDY45,OUT046,4433.30403265306
NCC30,OUT045,2568.332833644861
FDM57,OUT013,1240.3673076086955
FDL09,OUT010,425.93559145299156
FDB09,OUT027,3242.0620715328487
FDT44,OUT035,2149.648248214286
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3387.2047231707306
FDK32,OUT013,2660.9504030303037
DRA12,OUT046,2309.200798000001
FDO46,OUT010,482.69954262295073
FDE52,OUT013,1353.0650169014089
NCH42,OUT045,4332.779102857144
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142853
FDS07,OUT027,3242.0620715328487
DRI13,OUT045,3662.465929999998
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4433.30403265306
FDD28,OUT019,165.91858165137614
NCP41,OUT017,1661.6931960784314
FDS08,OUT049,2851.631695876289
FDX47,OUT045,2222.6712822580644
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,3662.465929999998
FDL14,OUT045,2222.6712822580644
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.0981945945946
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2611.4595423423425
DRH23,OUT027,1378.2631852760735
FDT11,OUT019,482.69954262295073
FDD09,OUT035,2851.631695876289
FDR40,OUT045,1240.3673076086955
FDX07,OUT017,3387.2047231707306
FDR07,OUT035,1559.3429752688166
FDA51,OUT017,1922.1493817142853
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3059.616388811188
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,4332.779102857144
FDW04,OUT017,2004.8618317073162
FDK52,OUT017,3735.245702941177
FDN60,OUT049,2894.220710714287
FDM09,OUT019,425.93559145299156
FDP46,OUT049,1353.0650169014089
FDB50,OUT019,165.91858165137614
NCQ29,OUT049,4034.300306896551
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.8470218487387
FDP07,OUT010,482.69954262295073
FDN22,OUT046,4034.300306896551
FDF39,OUT049,4034.300306896551
FDS21,OUT017,937.7102075471697
NCM42,OUT013,1879.054049999999
FDK50,OUT019,425.93559145299156
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487387
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328487
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2611.4595423423425
FDI04,OUT049,3216.79145106383
NCH54,OUT045,2894.220710714287
FDT56,OUT049,937.7102075471697
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2863.7009142857146
FDP21,OUT049,3059.616388811188
FDH05,OUT013,3735.245702941177
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1879.054049999999
DRK37,OUT013,2863.7009142857146
DRH49,OUT045,1240.3673076086955
FDT58,OUT013,2611.4595423423425
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.882088484848
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,842.2509434554976
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.200798000001
NCI06,OUT017,3387.2047231707306
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484848
FDX27,OUT017,1559.3429752688166
DRM37,OUT045,3216.79145106383
FDA38,OUT045,4332.779102857144
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,2863.7009142857146
FDG05,OUT017,2222.6712822580644
FDK28,OUT013,4433.30403265306
FDV47,OUT045,1353.0650169014089
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.0620715328487
FDI35,OUT045,3387.2047231707306
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2243.0981945945946
FDB09,OUT013,2004.8618317073162
NCO26,OUT027,3242.0620715328487
FDQ49,OUT018,2232.8470218487387
FDI52,OUT027,3242.0620715328487
FDZ44,OUT027,3242.0620715328487
FDZ09,OUT018,2232.8470218487387
FDY03,OUT049,1922.1493817142853
NCG42,OUT017,2004.8618317073162
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,2004.8618317073162
FDW16,OUT035,1353.0650169014089
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.93559145299156
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,1922.1493817142853
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.3429752688166
FDN24,OUT049,842.2509434554976
NCL41,OUT027,1378.2631852760735
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299156
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2611.4595423423425
DRH01,OUT049,2568.332833644861
FDX32,OUT013,2309.200798000001
NCP30,OUT018,507.04640366972484
FDB60,OUT045,3059.616388811188
FDB14,OUT049,1460.740766972476
NCP02,OUT035,842.2509434554976
FDJ10,OUT017,2309.200798000001
FDG34,OUT046,1784.4287381818183
NCB18,OUT017,1353.0650169014089
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1412.1562050420166
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2309.200798000001
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1353.0650169014089
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,842.2509434554976
DRJ37,OUT013,2490.5268867052023
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3387.2047231707306
FDQ27,OUT045,1879.054049999999
FDZ33,OUT045,2490.5268867052023
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2611.4595423423425
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.69954262295073
NCR30,OUT027,1378.2631852760735
FDV33,OUT035,4034.300306896551
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.631695876289
FDR12,OUT049,3104.1898299065438
NCC54,OUT046,3735.245702941177
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876289
FDX08,OUT017,3387.2047231707306
DRD49,OUT013,3735.245702941177
FDD33,OUT046,3735.245702941177
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1784.4287381818183
FDV51,OUT035,2894.220710714287
FDW36,OUT046,1548.68615221239
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.0620715328487
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3735.245702941177
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339803
NCP41,OUT045,1661.6931960784314
FDY10,OUT013,1922.1493817142853
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142853
FDK44,OUT013,2568.332833644861
FDC28,OUT049,1879.054049999999
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,2004.8618317073162
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.8470218487387
FDS02,OUT045,3216.79145106383
FDC51,OUT046,2243.0981945945946
FDU03,OUT013,3387.2047231707306
FDX39,OUT045,3855.120547976877
NCY05,OUT010,92.67548155339803
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1240.3673076086955
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.200798000001
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.054049999999
FDQ52,OUT045,4433.30403265306
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2568.332833644861
FDQ28,OUT045,2894.220710714287
FDV25,OUT046,3855.120547976877
FDJ07,OUT035,1922.1493817142853
DRB25,OUT049,1548.68615221239
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760735
FDB28,OUT046,3216.79145106383
FDT36,OUT035,583.8145788617886
FDV25,OUT017,3855.120547976877
NCN07,OUT027,3242.0620715328487
FDC57,OUT017,2863.7009142857146
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2894.220710714287
NCX41,OUT035,3662.465929999998
NCD06,OUT035,798.217603539823
FDW08,OUT045,1548.68615221239
NCU29,OUT017,2490.5268867052023
NCE06,OUT013,2222.6712822580644
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2851.631695876289
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1559.3429752688166
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2222.6712822580644
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2851.631695876289
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1661.6931960784314
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2568.332833644861
FDH46,OUT045,1879.054049999999
NCP14,OUT049,1879.054049999999
FDH50,OUT049,3387.2047231707306
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.882088484848
NCJ06,OUT049,2243.0981945945946
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3380.8745043478257
FDS45,OUT049,1879.054049999999
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142853
FDY25,OUT045,3387.2047231707306
FDU52,OUT046,2222.6712822580644
DRK47,OUT017,3855.120547976877
NCL30,OUT017,2004.8618317073162
FDN22,OUT035,4034.300306896551
NCF30,OUT027,3242.0620715328487
FDK03,OUT035,4034.300306896551
FDT45,OUT017,842.2509434554976
NCC54,OUT027,6280.890880000001
FDP08,OUT018,3216.79145106383
FDU44,OUT046,2894.220710714287
