Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT017,2000.800711097405
FDV44,OUT027,5135.977505925046
FDG02,OUT049,3122.115235982381
FDA09,OUT013,2986.8661766505625
FDT04,OUT013,707.712422053408
FDL58,OUT019,572.1276096899215
FDE52,OUT045,1378.4723540322143
FDW12,OUT035,2489.6301161575207
FDL51,OUT017,3693.331341094792
NCY42,OUT027,3018.8774619439037
FDR07,OUT017,1533.215242866546
FDN40,OUT045,2466.883804802808
FDB35,OUT027,2677.084679451291
FDA22,OUT017,2541.702991072006
NCL06,OUT046,4124.371058940759
FDI35,OUT013,3043.0678633666125
NCW42,OUT045,3757.172517755168
NCX06,OUT049,2986.3738920122955
FDC37,OUT027,2892.3212716354833
FDZ14,OUT018,1962.3117019894228
DRG49,OUT049,3929.3988653893557
NCG06,OUT045,4114.983465584126
DRC36,OUT045,2865.952631881874
FDV21,OUT019,279.6986124565049
FDB53,OUT046,2514.695260793207
DRP47,OUT019,570.3581681440598
FDA14,OUT013,2463.878692457414
DRC24,OUT035,2547.4142170125683
FDW21,OUT018,1618.8549700128042
NCH29,OUT046,1540.8387266779712
FDU58,OUT013,3089.391278455057
FDY27,OUT017,2877.8055908821475
FDV56,OUT035,1658.4907753541622
FDT59,OUT046,3819.1277187025557
FDB23,OUT046,3772.4439564054915
FDR49,OUT045,764.8466237529673
FDB03,OUT010,572.1276096899215
FDN39,OUT045,2628.9815912923073
FDX02,OUT027,5845.801996845234
FDQ16,OUT027,2890.434365827877
FDU35,OUT018,1550.5852363919182
NCT29,OUT013,2022.5989833593121
FDZ27,OUT046,793.754464127208
FDN57,OUT017,2031.0504383840316
FDA03,OUT018,2446.606595395335
FDZ36,OUT045,3120.707181266933
NCU05,OUT013,1415.9744794120818
FDT39,OUT018,2391.066040365351
FDK60,OUT017,1534.6333956104654
FDZ25,OUT017,2781.0986359589615
FDG12,OUT046,2089.828311879743
DRB01,OUT019,505.11800399663485
NCC43,OUT027,5844.429944359753
FDX13,OUT019,569.3911253652825
FDM22,OUT049,863.444262519321
FDJ03,OUT027,1084.712650875625
FDU14,OUT018,3814.513105008552
FDB33,OUT010,377.6976968420674
FDP27,OUT046,3133.3828755779846
FDO38,OUT010,160.2896363558733
FDE28,OUT027,5844.429944359753
FDO27,OUT035,1521.5023986897377
DRL23,OUT027,2888.6879046048375
FDS28,OUT046,940.410509530303
FDX24,OUT013,1470.6665273947206
FDZ02,OUT035,1540.3127167456325
FDL46,OUT045,1899.8115407011169
FDS60,OUT027,4783.944421812728
NCO06,OUT017,591.9924450781241
FDO16,OUT035,1355.4284743299827
FDC60,OUT049,1360.902887318776
FDA48,OUT018,3416.7662802557943
FDZ36,OUT027,5132.896516745046
FDK27,OUT045,2043.6205524337397
FDW23,OUT018,608.2845425670964
FDM14,OUT018,1702.6833993082064
FDM14,OUT013,1648.805085784098
FDW60,OUT018,2806.322136029092
FDE21,OUT013,1967.7161409449438
NCM42,OUT035,1660.1120966399344
FDY59,OUT010,226.83186691981166
DRI49,OUT049,1302.7273453563987
FDT28,OUT019,365.07196780467996
FDQ22,OUT018,605.6343313871392
FDR60,OUT049,1263.9598558530245
FDC50,OUT019,233.1211130176941
FDV24,OUT013,2409.570293587213
DRF48,OUT010,490.6830202811499
FDQ47,OUT046,630.9232746814706
DRN36,OUT049,1535.3624737997056
NCY06,OUT035,2016.5071322793194
FDE52,OUT035,1377.8769304594978
NCB54,OUT045,2005.2081477517831
NCF31,OUT035,2506.910905209974
FDJ08,OUT027,5145.945384729785
NCC07,OUT017,1641.9927557863516
NCD19,OUT027,1256.4797307094068
FDL46,OUT049,1966.33206383223
FDM20,OUT045,3991.6776366882546
NCI06,OUT010,454.29948282286716
DRM11,OUT035,4226.751043701783
NCH07,OUT018,2506.8181539904967
FDS23,OUT013,2039.7479188733164
FDO49,OUT018,757.9336893240037
FDS35,OUT049,1058.1255597378179
DRK39,OUT045,1340.6203040888931
DRI39,OUT049,898.7510356343723
FDV04,OUT017,2521.1831239114435
NCN14,OUT035,3054.3304520634842
FDH08,OUT013,3763.883109854946
FDS20,OUT046,3141.1918670714954
FDV40,OUT049,1145.4362947596585
FDZ48,OUT010,259.4860966954125
FDS24,OUT027,2553.547260303005
FDK44,OUT049,2852.996964144327
FDS48,OUT045,2523.6989370256542
FDK26,OUT010,493.5971464883475
FDD23,OUT045,3103.4263552856933
NCH54,OUT017,2602.131086883509
NCP14,OUT010,243.4435728612928
FDM60,OUT010,132.12131684301693
FDV24,OUT017,2447.821692564952
FDH08,OUT018,3543.9260290062
FDS12,OUT027,3007.5788880264886
FDR39,OUT027,4862.45932011005
FDP12,OUT027,1000.9805787399828
DRF60,OUT027,5845.801996845234
FDC09,OUT035,1646.698705100521
FDF50,OUT018,3017.971172503069
FDG28,OUT035,3992.8399634915177
NCE19,OUT017,866.1673391121132
NCM53,OUT010,253.10621658633946
NCN18,OUT049,1727.7388452614437
FDF32,OUT035,3127.916559772379
FDF11,OUT013,3916.409891441044
DRI59,OUT049,3759.2188782370363
NCG54,OUT035,2790.770679934216
FDM44,OUT046,1640.7792611277682
FDT57,OUT018,3596.1234988190936
FDV24,OUT046,2456.221240984468
FDI50,OUT019,571.1605669111443
FDS09,OUT035,776.7573571904464
NCC31,OUT027,4097.654612433256
FDQ07,OUT019,572.1276096899215
FDC22,OUT017,3115.814036332473
FDZ56,OUT046,2770.8547198275464
FDZ40,OUT019,132.12131684301693
FDS46,OUT027,2947.037318504946
DRD24,OUT045,2069.9877970052116
FDV45,OUT017,3086.1227691888967
FDL26,OUT045,2540.6029928203657
FDA56,OUT018,2011.886833692026
FDN27,OUT046,1957.517239770262
FDM20,OUT049,3965.4297700620577
FDO16,OUT017,1338.653780360448
FDL03,OUT035,2994.127698316811
FDE58,OUT046,1941.0867958591055
FDI02,OUT027,2929.68110147167
NCC55,OUT019,132.12131684301693
FDR03,OUT018,3216.86786014055
FDB14,OUT017,1450.043610467625
FDR45,OUT013,3934.7999808785667
NCN07,OUT017,2042.4848686630278
FDM51,OUT019,247.9936814449399
FDT52,OUT027,5844.429944359753
FDL26,OUT046,2524.745025145566
NCZ42,OUT046,3945.7603088964615
DRI47,OUT019,363.95139363241935
FDW40,OUT013,2078.998301292027
FDN34,OUT046,2775.0671999236974
FDS01,OUT035,2922.3725828712113
NCG55,OUT045,1912.6814773263077
FDC11,OUT035,1356.6855977403952
FDX35,OUT018,3481.23755079142
NCB06,OUT046,2589.9333255234196
FDR09,OUT019,570.3581681440598
FDC53,OUT017,1534.4088446929889
FDY45,OUT013,4145.903285147735
FDA22,OUT010,383.71392427116547
FDE02,OUT035,1520.3463317750582
FDW21,OUT045,1631.5797050946314
FDV34,OUT046,1172.1783211807237
FDS59,OUT049,1654.116754602269
NCW17,OUT017,2064.0365311715736
NCK54,OUT046,1957.5438237301748
FDG17,OUT019,571.1605669111443
FDG35,OUT017,2837.131584953265
FDD08,OUT010,132.12131684301693
NCO07,OUT017,3683.613731310834
FDJ10,OUT010,279.66720087459055
FDW36,OUT017,1644.2517433381756
FDW21,OUT010,241.7044353470574
FDY19,OUT017,1915.0375551835614
DRE03,OUT013,837.7427399327015
NCC55,OUT049,638.4650905858939
FDH52,OUT010,135.7773317365437
FDO09,OUT017,4043.1822585515915
FDU43,OUT045,3954.188589632734
FDX09,OUT010,418.2507067915337
FDH40,OUT019,195.18678796462933
FDW58,OUT017,1640.8546875706204
FDC47,OUT017,3755.2545309821244
NCR41,OUT035,1500.1534259751436
DRG49,OUT035,3981.7973775589608
FDC52,OUT027,4075.4931342348114
FDY13,OUT046,1187.9611772567423
FDY35,OUT013,723.6146825636755
FDI35,OUT017,3094.1376648420874
NCU18,OUT049,2096.8571248364187
FDY33,OUT018,2514.166948772086
FDC15,OUT027,4176.848237372969
FDU01,OUT049,3070.2298085635125
NCU42,OUT046,2773.784604490381
NCV29,OUT018,2816.657203085467
NCY30,OUT017,3025.593365748714
FDQ46,OUT049,1741.162388198613
FDG58,OUT027,4095.246010740645
FDK33,OUT017,3691.5037896047565
NCD07,OUT045,1892.94513836892
NCX29,OUT027,4029.0247482237714
NCT42,OUT013,2417.5245257927245
DRN59,OUT035,756.514669066291
FDI44,OUT035,1272.190138450185
FDA45,OUT049,2844.908512656297
FDP31,OUT045,1061.107595895724
FDY01,OUT046,1935.0616168949387
FDT09,OUT018,2041.7737769690193
DRH03,OUT027,2818.1029624571834
FDA36,OUT018,3022.1358000104847
NCF31,OUT017,2473.5642780808334
FDG14,OUT049,2470.6726078441284
FDG28,OUT027,5844.429944359753
FDU14,OUT049,4118.982566294703
FDY47,OUT019,283.88495786408055
FDI56,OUT049,1379.78716553661
DRD01,OUT013,1031.309745963668
FDM22,OUT046,960.7882233670902
FDH33,OUT013,717.6560579488324
DRZ24,OUT013,1930.405303136164
NCQ38,OUT046,1646.801884558062
FDO16,OUT027,2337.5794589238376
FDU07,OUT027,4061.333298561354
NCB07,OUT013,2998.7436160623806
FDU48,OUT045,2025.0671784276524
NCM43,OUT045,2649.9104058037933
FDR31,OUT010,362.03317486779144
DRK49,OUT018,609.5487521483856
NCI30,OUT010,571.46796801269
DRD60,OUT017,3042.6882941516665
NCG19,OUT046,3783.5420746460477
FDH12,OUT035,1648.5417083545824
FDM32,OUT035,1445.1619639749404
FDM27,OUT035,2571.4798497926968
NCU53,OUT027,4267.574838185453
NCQ18,OUT046,1558.1471537658408
FDS10,OUT013,2887.267319722261
FDB33,OUT027,4176.848237372969
FDI12,OUT013,1421.764754890596
NCW42,OUT013,3639.7002289702714
NCC06,OUT018,2029.5677197137143
FDW02,OUT017,2013.1577991105487
NCD43,OUT017,1643.1713321245622
FDM57,OUT018,1349.2164775658662
FDA58,OUT017,3795.8980315962335
FDK56,OUT046,3148.891126637682
FDP52,OUT045,3860.0166951103856
FDW20,OUT018,2021.1524953684545
FDS52,OUT049,1605.8488848298914
NCT29,OUT018,1945.905658365854
NCL54,OUT013,2872.3606171993624
FDC05,OUT045,3090.0158353667475
FDF34,OUT035,3067.0946278790334
FDP03,OUT027,3000.0694304894564
FDD32,OUT010,189.22109789912997
FDZ10,OUT045,2013.2339313032544
FDZ40,OUT035,864.8440291780223
FDD51,OUT018,622.1881367803886
NCY30,OUT019,426.82564775705714
FDP58,OUT017,3647.9578414384237
FDV49,OUT017,4187.189564997679
FDY24,OUT019,132.12131684301693
NCO55,OUT017,1647.718795866105
FDR13,OUT017,1916.8177063446717
FDS51,OUT017,1002.2984494600879
FDP26,OUT045,1644.3774452969053
NCB54,OUT027,3010.6078280063293
FDF32,OUT017,3062.939747065146
FDN31,OUT018,3037.031853248639
DRM48,OUT017,591.9924450781241
FDN20,OUT049,2754.1282061179186
DRL01,OUT046,3807.382090456436
FDV56,OUT049,1646.6063677203288
DRH13,OUT027,2890.434365827877
FDA03,OUT017,2514.899874962814
FDF47,OUT027,5845.801996845234
FDX32,OUT046,2529.4173277906543
FDX57,OUT049,1532.5260158786778
NCA30,OUT045,3025.269042437526
FDO49,OUT013,843.0910365987091
FDL04,OUT019,249.5226156939811
DRM48,OUT035,596.7106652364588
FDR16,OUT013,3536.954680316246
NCC19,OUT018,3032.1055102185614
NCE42,OUT045,3928.3069778393383
FDY24,OUT017,865.0342831859581
FDH19,OUT049,2827.6419749037436
FDJ46,OUT013,2843.778421357696
FDN45,OUT010,570.3581681440598
FDY08,OUT035,2028.4124625948864
FDZ37,OUT035,1362.8048597232198
NCT30,OUT045,767.4378139665715
DRY23,OUT018,617.5186356522773
NCZ30,OUT018,2010.1286131681916
FDC44,OUT018,1853.3724517269013
FDB45,OUT035,1645.577890025957
FDY04,OUT013,2569.7651765489336
FDM27,OUT046,2584.454776435986
FDZ43,OUT017,3923.785916697703
FDT39,OUT019,366.0067138176647
NCC06,OUT019,282.688868168498
FDL15,OUT027,4095.246010740645
FDL57,OUT017,4086.253342821119
FDU08,OUT046,1554.5435372288935
FDK40,OUT017,4186.22727071314
FDQ12,OUT010,569.3911253652825
FDS48,OUT017,2507.519654411937
FDP09,OUT045,3695.9066179481842
FDW21,OUT049,1555.2237381705504
FDY25,OUT035,3057.202716562393
DRE13,OUT017,1357.5834068124375
FDV43,OUT019,132.12131684301693
FDD22,OUT045,1735.1602345610258
FDM46,OUT019,232.5851133743115
NCO30,OUT010,482.9088425656822
FDM25,OUT046,2865.983499803867
NCN41,OUT049,2043.6997834715855
FDU24,OUT045,1457.4658101206205
FDZ50,OUT046,3142.520346915411
FDP45,OUT013,4081.200133808382
NCM54,OUT045,2009.085899162861
FDW10,OUT019,417.7271895145034
FDP20,OUT017,2017.1530537847773
FDK32,OUT046,2526.8403670385655
FDN52,OUT049,1361.4451496233864
FDM58,OUT045,1724.235705920205
FDZ46,OUT027,2927.814063064115
NCA18,OUT018,1858.4972524562877
FDD35,OUT046,2096.776129492776
NCK31,OUT035,766.1796651569728
FDI40,OUT027,2852.9107420733444
FDT50,OUT019,234.71535783577733
NCT06,OUT046,2622.557234348923
FDT31,OUT035,3017.2247898565365
FDT45,OUT049,861.6622132194581
FDT13,OUT045,3087.766780191648
FDO50,OUT045,1381.7523112618717
NCU18,OUT010,279.27204936158086
NCR54,OUT049,3092.2477083841763
NCO18,OUT018,2816.5996444532543
FDU09,OUT045,868.1925234230828
FDT13,OUT018,3011.2943688709634
FDE09,OUT046,1761.1022844795052
NCK53,OUT019,247.9936814449399
FDG45,OUT049,3647.386806974021
DRH15,OUT035,683.2931199002272
FDO21,OUT019,571.1605669111443
FDD14,OUT027,5134.268569230528
FDC09,OUT046,1646.071309449777
FDH45,OUT027,1013.4223563315322
FDV32,OUT046,1105.4577419588945
FDG12,OUT035,1979.1783706525218
FDS32,OUT013,2073.1771451118143
NCL55,OUT018,3748.4535856424995
DRE01,OUT035,3910.0600281375873
DRE15,OUT049,1270.2705840528274
NCL42,OUT045,3987.9388151746034
FDP31,OUT013,1229.335341310204
FDN33,OUT018,1448.9005278207123
FDZ59,OUT046,2566.0186036752075
FDE45,OUT010,423.6612272018049
FDJ07,OUT013,1980.9903843973473
FDQ45,OUT018,3026.2709709910614
FDM33,OUT027,5845.801996845234
FDO15,OUT010,150.01342261606888
FDM46,OUT013,1473.2743534025146
FDR03,OUT045,3425.803212999328
FDY49,OUT018,2629.2245551205865
FDQ60,OUT045,1920.9015671880197
FDW10,OUT049,2827.432850851635
FDO51,OUT049,684.1975849135956
FDJ40,OUT018,1640.117941804055
FDS20,OUT018,3036.2231593240986
FDU45,OUT013,1816.2966533756799
FDV02,OUT035,2772.0160798865277
FDN09,OUT046,3966.6121095828803
NCM55,OUT027,5135.977505925046
FDN23,OUT018,2387.733385657936
FDY31,OUT010,363.9889484862529
FDW03,OUT010,243.55869384254282
FDD14,OUT046,3067.6170014041877
FDV23,OUT017,2002.5458833885434
DRI03,OUT045,2854.89979681539
FDN13,OUT035,1560.4570728221377
FDF45,OUT027,1335.6299817197018
FDU46,OUT035,1363.9724404292365
FDB57,OUT049,3735.430356775571
FDV12,OUT049,1559.500132644414
FDQ58,OUT013,2407.136729619129
NCA18,OUT017,1892.2681629655171
FDH52,OUT049,980.1669561145868
FDM24,OUT018,2391.09302289863
NCP43,OUT027,4861.087267624568
NCO18,OUT019,424.3697750303279
FDM32,OUT017,1390.7411432111935
NCL07,OUT017,601.0637734466909
FDK03,OUT013,4060.91043771317
FDP59,OUT017,1639.9783259870433
FDQ24,OUT049,4095.8830089750654
FDQ16,OUT018,1639.3780994485203
FDU44,OUT013,2539.4809718933525
FDH28,OUT010,132.12131684301693
FDV28,OUT019,132.12131684301693
FDM22,OUT045,880.3834475324755
FDR56,OUT046,3100.466967765105
FDV39,OUT049,3085.0170677532656
FDU37,OUT019,172.04081192423962
FDQ11,OUT010,571.1605669111443
FDX02,OUT045,3773.470693644241
NCS42,OUT018,1444.1986508545326
FDY57,OUT027,2818.1029624571834
FDB21,OUT049,3853.9852182759414
FDE28,OUT017,3772.385128340222
FDQ55,OUT017,1937.1955605925853
FDA48,OUT049,3648.146705568508
FDZ19,OUT045,2844.883323169685
NCC43,OUT045,3983.4525901825086
NCV18,OUT046,1352.016883055321
NCA42,OUT018,2458.135365618611
FDY45,OUT046,4192.215982056588
NCC30,OUT045,2945.2776990258244
FDM57,OUT013,1427.415815451013
FDL09,OUT010,384.317080723588
FDB09,OUT027,3000.0694304894564
FDT44,OUT035,1932.2065094797645
NCT06,OUT027,4264.727911698524
FDX26,OUT049,3133.944404881281
FDK32,OUT013,2488.9710384242776
DRA12,OUT046,2123.2982734446555
FDO46,OUT010,493.5971464883475
FDE52,OUT013,1420.779246601375
NCH42,OUT045,3856.5136143243935
FDV08,OUT035,623.946390905404
FDB47,OUT018,3391.3632140511454
FDC28,OUT010,259.4860966954125
FDD22,OUT046,1923.1970339918332
FDS07,OUT027,2934.4011597210356
DRI13,OUT045,3700.4272248378384
FDG32,OUT018,3443.731343607009
FDU14,OUT017,4120.1967310869695
FDD28,OUT019,133.2247817851382
NCP41,OUT017,1653.3025170539422
FDS08,OUT049,2856.91314408671
FDX47,OUT045,2525.964362694346
FDC53,OUT019,247.9936814449399
FDQ19,OUT035,4019.6918058699025
FDL14,OUT045,2487.824412274912
FDM33,OUT019,570.3581681440598
FDA51,OUT045,1883.4160791281756
FDZ27,OUT018,756.6105406643094
FDT04,OUT046,647.510584580817
DRC13,OUT049,2058.368825392116
FDR16,OUT027,5844.429944359753
FDQ03,OUT027,5844.429944359753
FDE38,OUT035,2701.1114277331694
DRH23,OUT027,1280.1008292239128
FDT11,OUT019,493.0736292113173
FDD09,OUT035,2997.901089294033
FDR40,OUT045,1340.0862465805867
FDX07,OUT017,3030.2688195535097
FDR07,OUT035,1538.1267757901057
FDA51,OUT017,1886.5292480751589
FDT59,OUT019,569.3911253652825
FDF20,OUT017,3074.376283852153
FDR13,OUT045,1917.5233694175333
FDY26,OUT049,3651.8551650955883
FDW04,OUT017,2015.857506336009
FDK52,OUT017,3767.4574363413913
FDN60,OUT049,2563.2620917296313
FDM09,OUT019,406.4539004145157
FDP46,OUT049,1358.4811441534673
FDB50,OUT019,171.78454930694582
NCQ29,OUT049,4028.722242106754
FDP16,OUT027,5845.801996845234
FDX33,OUT018,2483.7019879568197
FDP07,OUT010,505.7784068871065
FDN22,OUT046,4011.951773163805
FDF39,OUT049,4113.485070193637
FDS21,OUT017,970.3519236387948
NCM42,OUT013,1649.9611526987778
FDK50,OUT019,380.0633943646369
DRF13,OUT027,4057.6980322151044
FDH35,OUT018,2517.5557988432392
FDP60,OUT018,1548.968593313859
DRJ49,OUT027,3010.6078280063293
NCT42,OUT019,365.35664508432876
FDE38,OUT049,2674.450099519912
FDI04,OUT049,3118.8373225738815
NCH54,OUT045,2592.035220343168
FDT56,OUT049,917.647112972863
DRD15,OUT018,3525.825996804948
FDV58,OUT013,3009.3493841472773
FDP21,OUT049,3134.778280683071
FDH05,OUT013,3678.7359137378303
FDR10,OUT027,4238.025294759938
NCP06,OUT045,2529.598581127559
FDF33,OUT049,1645.7679648112255
DRK37,OUT013,3102.848525132981
DRH49,OUT045,1323.4613850367946
FDT58,OUT013,2634.9961482971366
FDD41,OUT018,1634.6692225273425
FDP40,OUT018,1702.6570784376202
FDM51,OUT027,2852.2000324417036
FDO45,OUT010,195.5469149895801
FDW33,OUT010,243.4435728612928
FDY24,OUT045,865.4849361237476
FDB10,OUT010,570.5422317905876
FDM40,OUT035,2057.318991728556
NCI06,OUT017,3055.9138983592698
FDW12,OUT019,338.6081595529462
FDX48,OUT027,4111.402076606477
NCW05,OUT027,2888.6879046048375
FDX27,OUT017,1509.976288553032
DRM37,OUT045,3088.4220161587145
FDA38,OUT045,3990.63009690478
FDR36,OUT046,650.3285769137925
FDZ45,OUT046,3126.623282477833
FDG05,OUT017,2537.473315269254
FDK28,OUT013,4188.279456325103
FDV47,OUT045,1349.1041546146496
FDN21,OUT045,2583.7084467260484
FDP20,OUT027,3007.5788880264886
FDI35,OUT045,3087.716195642655
DRY23,OUT013,721.3800708857711
FDA56,OUT017,2045.6753128253629
FDB09,OUT013,2023.9387504635563
NCO26,OUT027,2945.5469324157298
FDQ49,OUT018,2472.137493883348
FDI52,OUT027,2998.0329481915933
FDZ44,OUT027,2945.5469324157298
FDZ09,OUT018,2526.3975473609976
FDY03,OUT049,1916.1624246909582
NCG42,OUT017,2037.1477253991022
DRI13,OUT027,5845.801996845234
FDQ32,OUT013,2034.8940465582832
FDW16,OUT035,1382.3461196965861
FDU27,OUT046,791.4452443543986
FDR28,OUT010,381.731596303003
FDQ49,OUT010,378.28580542092357
FDS37,OUT046,1949.3299448729647
FDW26,OUT018,3427.420445071859
FDX12,OUT018,3671.256117807079
NCP06,OUT013,2475.697663673535
FDW45,OUT010,363.9889484862529
NCN30,OUT049,1497.51935422805
FDN24,OUT049,863.224232938009
NCL41,OUT027,1001.4880420251445
FDR02,OUT019,261.72274464057614
FDD09,OUT010,451.38535661566954
FDS33,OUT010,196.18632225427115
FDU22,OUT045,1976.2632565587076
FDI53,OUT013,2518.353928954517
DRH01,OUT049,2849.6283608294975
FDX32,OUT013,2098.7888622689015
NCP30,OUT018,606.141794672301
FDB60,OUT045,3064.16009890221
FDB14,OUT049,1452.7355835570086
NCP02,OUT035,866.7818746194853
FDJ10,OUT017,2022.942485883021
FDG34,OUT046,1727.705095191501
NCB18,OUT017,1356.5888079401855
FDM16,OUT049,1130.9897932260947
FDW25,OUT018,1344.6575086281043
FDB35,OUT010,224.10442236307782
DRN11,OUT013,2108.024556001393
FDF41,OUT019,570.3581681440598
FDH16,OUT045,1368.097381464344
NCQ50,OUT018,3404.167172099993
DRH23,OUT018,902.3909035199009
DRJ37,OUT013,2419.9170684268583
DRJ24,OUT027,5134.268569230528
FDY16,OUT035,3059.648104871403
FDQ27,OUT045,1645.4078102528551
FDZ33,OUT045,2479.5685641564955
FDF29,OUT045,2073.338676626755
FDA08,OUT049,2582.8144726281507
FDG31,OUT046,1113.6837029417732
FDE34,OUT019,471.9414005481421
NCR30,OUT027,1480.9952341552014
FDV33,OUT035,4199.349785322567
DRZ24,OUT018,1944.2425248634265
NCL54,OUT035,2885.624757405651
FDR12,OUT049,2886.5415578315324
NCC54,OUT046,3859.3419533334445
DRN59,OUT013,832.6372782386397
FDX50,OUT019,261.95022944717914
FDV31,OUT027,4783.944421812728
NCA29,OUT027,4368.906975221946
FDW60,OUT049,2900.8842640031485
FDX08,OUT017,3104.232365925586
DRD49,OUT013,3741.448546389421
FDD33,OUT046,3718.494948913305
FDW35,OUT013,718.7511664621036
FDJ36,OUT017,1642.6226764198684
FDV51,OUT035,2689.9646266162586
FDW36,OUT046,1650.3852434317719
FDH35,OUT046,2599.550473657039
NCS30,OUT027,3010.6078280063293
FDN49,OUT017,603.329150108724
FDL08,OUT018,3644.7358677957004
FDI09,OUT013,3818.0543107271105
FDP19,OUT018,1987.025092153487
FDU21,OUT010,132.12131684301693
NCP41,OUT045,1646.141311875445
FDY10,OUT013,1822.8011676572482
FDP12,OUT018,591.8673306784165
NCN26,OUT049,1955.1260213082694
FDK44,OUT013,2830.2975826389793
FDC28,OUT049,1654.7293289457148
FDJ41,OUT027,5845.801996845234
NCT29,OUT035,2005.8367810477284
NCH42,OUT019,571.1605669111443
FDU60,OUT018,2605.9249690889656
FDS02,OUT045,3103.3271247984226
FDC51,OUT046,2093.552865635832
FDU03,OUT013,3040.5083022115923
FDX39,OUT045,3698.174680581036
NCY05,OUT010,132.12131684301693
NCL06,OUT027,5844.429944359753
FDD32,OUT035,1277.786052867679
NCN41,OUT045,2001.5031847907478
NCX53,OUT049,2148.6766990248148
FDU57,OUT019,365.2246068863882
FDQ23,OUT046,1648.4232058438342
FDQ52,OUT045,4052.9935571202286
FDC14,OUT045,624.502732682107
FDY09,OUT035,2904.4361232811843
FDQ28,OUT045,2559.191356432297
FDV25,OUT046,3708.813726759942
FDJ07,OUT035,1947.1485871868122
DRB25,OUT049,1645.3898115539068
FDK52,OUT019,570.3581681440598
FDY52,OUT027,1417.2814906552996
FDB28,OUT046,3108.480086213249
FDT36,OUT035,597.8851289787467
FDV25,OUT017,3768.140855904748
NCN07,OUT027,3010.6078280063293
FDC57,OUT017,3025.5019696493378
FDQ03,OUT018,3536.835351875332
FDU23,OUT017,2704.0078267947656
NCX41,OUT035,3694.252161234013
NCD06,OUT035,761.7418110945559
FDW08,OUT045,1647.718795866105
NCU29,OUT017,2455.8519613133835
NCE06,OUT013,2491.4600918029587
FDV52,OUT010,271.0898459120312
FDB02,OUT017,2896.5435021883623
NCR18,OUT045,632.5384511392044
FDK16,OUT049,1498.3625235728823
NCQ29,OUT010,572.1276096899215
FDZ01,OUT019,249.6377366752311
FDW27,OUT035,2542.6784635196054
FDD17,OUT018,3596.685700970068
FDW39,OUT013,2864.2627718437725
DRH59,OUT045,1108.77264663997
FDS52,OUT013,1639.3351142490606
FDU40,OUT027,5736.489962756845
NCF54,OUT013,2815.412397717517
FDH46,OUT045,1644.67723514457
NCP14,OUT049,1644.3774452969053
FDH50,OUT049,3148.6316772444143
DRF15,OUT010,367.4653194074305
FDV27,OUT027,2552.8365506713635
NCJ06,OUT049,2046.0882562404088
FDN02,OUT018,3212.243336050798
FDQ51,OUT049,771.5350165153441
FDQ07,OUT017,3714.7809668994287
FDS45,OUT049,1644.327399039242
NCJ06,OUT045,2020.6417287422578
FDD36,OUT035,1954.449157210772
FDY25,OUT045,3105.273459515262
FDU52,OUT046,2462.832815366461
DRK47,OUT017,3812.1385910383856
NCL30,OUT017,2016.7322506508258
FDN22,OUT035,4052.8823083074462
NCF30,OUT027,3007.5788880264886
FDK03,OUT035,4135.251303063766
FDT45,OUT017,887.023148385275
NCC54,OUT027,5844.429944359753
FDP08,OUT018,2932.8539424404617
